valid_time,Value_sc,Value_sl,Value_e,european_aqi,aqi_band,aqi_color,aqi_level,dominant_pollutant,dominant_pollutant_aqi,critical_time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,dust,source_domain,source,aggregation,aqi_pm2_5,aqi_pm10,aqi_no2,aqi_o3,aqi_so2
2026-08-29T21:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,24.0,FAIR,GREEN,0,O3,24.0,2026-08-29T21:00:00Z,10.8,16.8,59.0,6.1,1.7,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,12.0,3.0,24.0,0.0
2026-08-30T00:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,18.0,GOOD,GREEN,0,O3,18.0,2026-08-30T00:00:00Z,10.9,19.5,46.0,5.6,1.1,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,13.0,3.0,18.0,0.0
2026-08-30T03:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,19.0,GOOD,GREEN,0,O3,19.0,2026-08-30T04:00:00Z,9.8,16.3,48.0,4.4,1.6,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,14.0,2.0,19.0,0.0
2026-08-30T06:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,29.0,FAIR,GREEN,0,O3,29.0,2026-08-30T08:00:00Z,10.3,23.3,72.0,2.8,3.9,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,15.0,1.0,29.0,1.0
2026-08-30T09:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,40.0,FAIR,GREEN,0,O3,40.0,2026-08-30T11:00:00Z,13.1,25.8,99.0,1.8,5.6,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,17.0,1.0,40.0,1.0
2026-08-30T12:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,39.0,FAIR,GREEN,0,O3,39.0,2026-08-30T12:00:00Z,15.6,33.8,97.0,1.2,4.7,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,18.0,1.0,39.0,1.0
2026-08-30T15:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-30T15:00:00Z,17.1,34.8,90.0,2.8,3.4,27.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,21.0,1.0,36.0,1.0
2026-08-30T18:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,32.0,FAIR,GREEN,0,O3,32.0,2026-08-30T18:00:00Z,13.1,23.4,79.0,4.6,2.7,13.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,22.0,2.0,32.0,1.0
2026-08-30T21:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,24.0,FAIR,GREEN,0,PM2.5,24.0,2026-08-30T21:00:00Z,12.5,19.7,61.0,5.1,2.1,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,23.0,3.0,24.0,0.0
2026-08-31T00:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-31T01:00:00Z,13.3,19.7,44.0,4.5,1.6,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,23.0,2.0,18.0,0.0
2026-08-31T03:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,26.0,FAIR,GREEN,0,PM2.5,26.0,2026-08-31T05:00:00Z,12.7,20.2,39.0,7.0,1.9,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,24.0,4.0,16.0,0.0
2026-08-31T06:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,32.0,FAIR,GREEN,0,O3,32.0,2026-08-31T08:00:00Z,12.8,20.3,81.0,6.8,2.8,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,24.0,3.0,32.0,1.0
2026-08-31T09:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,45.0,MODERATE,YELLOW,1,O3,45.0,2026-08-31T11:00:00Z,13.2,26.7,107.0,2.9,3.8,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,24.0,1.0,45.0,1.0
2026-08-31T12:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,45.0,MODERATE,YELLOW,1,O3,45.0,2026-08-31T12:00:00Z,13.9,30.0,108.0,2.6,4.1,15.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,24.0,1.0,45.0,1.0
2026-08-31T15:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,40.0,FAIR,GREEN,0,O3,40.0,2026-08-31T15:00:00Z,14.4,30.3,100.0,5.4,3.1,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,23.0,3.0,40.0,1.0
2026-08-31T18:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,29.0,FAIR,GREEN,0,O3,29.0,2026-08-31T18:00:00Z,13.6,27.6,73.0,6.9,2.7,12.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,23.0,3.0,29.0,1.0
2026-08-31T21:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,26.0,FAIR,GREEN,0,PM2.5,26.0,2026-08-31T21:00:00Z,13.0,26.7,54.0,7.0,2.4,10.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,24.0,4.0,22.0,0.0
2026-09-01T00:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,69.0,POOR,ORANGE,2,PM10,69.0,2026-09-01T02:00:00Z,19.0,49.6,45.0,11.8,1.6,59.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,47.0,69.0,6.0,18.0,0.0
2026-09-01T03:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,68.0,POOR,ORANGE,2,PM10,68.0,2026-09-01T03:00:00Z,17.2,44.7,48.0,11.5,1.5,52.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,68.0,6.0,19.0,0.0
2026-09-01T06:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,66.0,POOR,ORANGE,2,PM10,66.0,2026-09-01T06:00:00Z,18.4,55.1,100.0,6.5,2.0,69.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,40.0,66.0,3.0,40.0,0.0
2026-09-01T09:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,64.0,POOR,ORANGE,2,PM10,64.0,2026-09-01T09:00:00Z,20.5,69.2,118.0,1.0,2.1,85.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,64.0,1.0,52.0,0.0
2026-09-01T12:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,63.0,POOR,ORANGE,2,PM10,63.0,2026-09-01T12:00:00Z,18.9,61.0,115.0,0.6,1.5,82.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,63.0,0.0,50.0,0.0
2026-09-01T15:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,62.0,POOR,ORANGE,2,PM10,62.0,2026-09-01T15:00:00Z,15.5,46.6,113.0,3.8,1.4,60.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,62.0,2.0,49.0,0.0
2026-09-01T18:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,61.0,POOR,ORANGE,2,PM10,61.0,2026-09-01T18:00:00Z,20.4,47.4,92.0,11.2,2.2,52.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,61.0,6.0,37.0,0.0
2026-09-01T21:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,61.0,POOR,ORANGE,2,PM10,61.0,2026-09-01T21:00:00Z,23.2,49.1,67.0,16.0,2.5,50.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,61.0,8.0,27.0,1.0
2026-09-02T00:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,60.0,MODERATE,YELLOW,1,PM10,60.0,2026-09-02T00:00:00Z,23.3,48.5,49.0,16.6,2.4,47.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,60.0,8.0,20.0,0.0
2026-09-02T03:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T15:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T18:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T21:00:00Z,НИШ-МЕДИАНА,NIŠ-MEDIANA,NIŠ-MEDIANA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-08-28T00:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-28T00:00:00Z,9.1,11.6,56.0,4.3,3.2,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,15.0,2.0,22.0,1.0
2026-08-28T03:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,21.0,FAIR,GREEN,0,PM2.5,21.0,2026-08-28T03:00:00Z,9.2,11.1,53.0,5.4,2.9,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,13.0,3.0,21.0,1.0
2026-08-28T06:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,31.0,FAIR,GREEN,0,O3,31.0,2026-08-28T08:00:00Z,8.7,10.9,78.0,3.6,2.5,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,12.0,2.0,31.0,1.0
2026-08-28T09:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,37.0,FAIR,GREEN,0,O3,37.0,2026-08-28T10:00:00Z,8.6,10.5,93.0,1.1,2.1,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,1.0,37.0,0.0
2026-08-28T12:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,39.0,FAIR,GREEN,0,O3,39.0,2026-08-28T14:00:00Z,8.0,13.0,97.0,0.9,2.0,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,0.0,39.0,0.0
2026-08-28T15:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-28T15:00:00Z,8.0,13.0,94.0,2.0,1.0,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,1.0,38.0,0.0
2026-08-28T18:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-28T18:00:00Z,6.9,11.4,75.0,3.4,1.1,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,2.0,30.0,0.0
2026-08-28T21:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,21.0,FAIR,GREEN,0,O3,21.0,2026-08-28T21:00:00Z,7.7,11.0,53.0,5.4,0.8,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,11.0,3.0,21.0,0.0
2026-08-29T00:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,21.0,FAIR,GREEN,0,O3,21.0,2026-08-29T00:00:00Z,7.3,10.0,53.0,4.7,0.8,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,11.0,2.0,21.0,0.0
2026-08-29T03:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,24.0,FAIR,GREEN,0,O3,24.0,2026-08-29T05:00:00Z,6.6,8.6,60.0,3.0,0.9,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,11.0,2.0,24.0,0.0
2026-08-29T06:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,32.0,FAIR,GREEN,0,O3,32.0,2026-08-29T08:00:00Z,6.6,10.5,79.0,2.0,1.1,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,15.0,11.0,1.0,32.0,0.0
2026-08-29T09:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,39.0,FAIR,GREEN,0,O3,39.0,2026-08-29T10:00:00Z,8.3,13.7,98.0,0.9,1.4,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,11.0,0.0,39.0,0.0
2026-08-29T12:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,39.0,FAIR,GREEN,0,O3,39.0,2026-08-29T12:00:00Z,8.5,14.6,97.0,1.1,1.2,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,11.0,1.0,39.0,0.0
2026-08-29T15:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-29T15:00:00Z,9.3,14.6,90.0,3.6,1.3,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,15.0,11.0,2.0,36.0,0.0
2026-08-29T18:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,28.0,FAIR,GREEN,0,O3,28.0,2026-08-29T18:00:00Z,11.5,16.6,69.0,4.4,1.6,7.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,15.0,12.0,2.0,28.0,0.0
2026-08-29T21:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,24.0,FAIR,GREEN,0,O3,24.0,2026-08-29T21:00:00Z,11.6,21.6,61.0,6.4,1.6,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,12.0,3.0,24.0,0.0
2026-08-30T00:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,22.0,FAIR,GREEN,0,O3,22.0,2026-08-30T00:00:00Z,11.7,22.8,55.0,5.5,1.5,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,14.0,3.0,22.0,0.0
2026-08-30T03:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,20.0,GOOD,GREEN,0,O3,20.0,2026-08-30T03:00:00Z,11.1,16.8,49.0,4.6,1.4,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,15.0,2.0,20.0,0.0
2026-08-30T06:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-30T08:00:00Z,12.9,23.6,76.0,2.9,2.9,13.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,16.0,1.0,30.0,1.0
2026-08-30T09:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-30T10:00:00Z,13.6,29.2,95.0,1.0,3.9,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,18.0,1.0,38.0,1.0
2026-08-30T12:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-30T12:00:00Z,16.9,34.9,95.0,0.8,3.1,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,22.0,20.0,0.0,38.0,1.0
2026-08-30T15:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,35.0,FAIR,GREEN,0,O3,35.0,2026-08-30T15:00:00Z,15.8,36.7,88.0,1.8,2.3,31.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,23.0,1.0,35.0,0.0
2026-08-30T18:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,29.0,FAIR,GREEN,0,O3,29.0,2026-08-30T18:00:00Z,11.6,24.8,72.0,4.4,1.5,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,24.0,2.0,29.0,0.0
2026-08-30T21:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-30T21:00:00Z,13.5,24.0,54.0,4.9,1.5,12.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,2.0,22.0,0.0
2026-08-31T00:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-31T00:00:00Z,14.0,21.3,45.0,3.9,1.5,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,2.0,18.0,0.0
2026-08-31T03:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-31T03:00:00Z,12.0,21.5,48.0,4.0,1.2,10.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,2.0,19.0,0.0
2026-08-31T06:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-31T08:00:00Z,11.5,22.6,86.0,4.1,1.8,10.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,26.0,2.0,34.0,0.0
2026-08-31T09:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,41.0,MODERATE,YELLOW,1,O3,41.0,2026-08-31T10:00:00Z,12.5,27.9,101.0,1.5,2.0,13.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,1.0,41.0,0.0
2026-08-31T12:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,43.0,MODERATE,YELLOW,1,O3,43.0,2026-08-31T14:00:00Z,13.3,29.8,104.0,1.1,2.1,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,1.0,43.0,0.0
2026-08-31T15:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,41.0,MODERATE,YELLOW,1,O3,41.0,2026-08-31T15:00:00Z,14.1,29.9,102.0,3.6,2.1,15.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,2.0,41.0,0.0
2026-08-31T18:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-31T18:00:00Z,14.3,29.3,76.0,5.6,2.0,13.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,3.0,30.0,0.0
2026-08-31T21:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,25.0,FAIR,GREEN,0,PM2.5,25.0,2026-08-31T21:00:00Z,12.4,22.2,56.0,5.6,1.9,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,25.0,3.0,22.0,0.0
2026-09-01T00:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,69.0,POOR,ORANGE,2,PM10,69.0,2026-09-01T02:00:00Z,19.0,49.6,51.0,11.8,1.5,59.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,47.0,69.0,6.0,20.0,0.0
2026-09-01T03:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,68.0,POOR,ORANGE,2,PM10,68.0,2026-09-01T03:00:00Z,17.2,44.7,48.0,11.5,1.5,52.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,68.0,6.0,19.0,0.0
2026-09-01T06:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,66.0,POOR,ORANGE,2,PM10,66.0,2026-09-01T06:00:00Z,18.4,55.1,100.0,6.5,2.0,69.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,40.0,66.0,3.0,40.0,0.0
2026-09-01T09:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,64.0,POOR,ORANGE,2,PM10,64.0,2026-09-01T09:00:00Z,20.5,69.2,118.0,1.0,2.1,85.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,64.0,1.0,52.0,0.0
2026-09-01T12:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,63.0,POOR,ORANGE,2,PM10,63.0,2026-09-01T12:00:00Z,18.9,61.0,115.0,0.6,1.5,82.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,63.0,0.0,50.0,0.0
2026-09-01T15:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,62.0,POOR,ORANGE,2,PM10,62.0,2026-09-01T15:00:00Z,15.5,46.6,113.0,3.8,1.4,60.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,62.0,2.0,49.0,0.0
2026-09-01T18:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,61.0,POOR,ORANGE,2,PM10,61.0,2026-09-01T18:00:00Z,20.4,47.4,92.0,11.2,2.2,52.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,61.0,6.0,37.0,0.0
2026-09-01T21:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,61.0,POOR,ORANGE,2,PM10,61.0,2026-09-01T21:00:00Z,23.2,49.1,67.0,16.0,2.5,50.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,61.0,8.0,27.0,1.0
2026-09-02T00:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,60.0,MODERATE,YELLOW,1,PM10,60.0,2026-09-02T00:00:00Z,23.3,48.5,49.0,16.6,2.4,47.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,60.0,8.0,20.0,0.0
2026-09-02T03:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,НИШ-НИШКА БАЊА,NIŠ-NIŠKA BANJA,NIŠ-NIŠKA BANJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
